hurricane  (Abstract) OR tropical cyclone  (Abstract)
Timespan:1900-2022. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"Evolution of Social Vulnerability and Risks of Chemical Spills during Storm Surge along the Houston Ship Channel","Bernier, Carl; Elliott, James R.; Padgett, Jamie E.; Kellerman, Frances; Bedient, Philip B.","","","","NATURAL HAZARDS REVIEW","NOV 2017","2017","18","4","","","","","","04017013","10.1061/(ASCE)NH.1527-6996.0000252","","","19","3.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","6","3","0"
"Time and Space Scales in the Tropical Cyclone Boundary Layer, and the Location of the Eyewall Updraft","Kepert, Jeffrey D.","","","","JOURNAL OF THE ATMOSPHERIC SCIENCES","OCT 2017","2017","74","10","","","","3305","3323","","10.1175/JAS-D-17-0077.1","","","19","3.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","5","5","0"
"Accessible Environments for Diurnal-Period Waves in Simulated Tropical Cyclones","O'Neill, Morgan E.; Perez-Betancourt, Diamilet; Wing, Allison A.","","","","JOURNAL OF THE ATMOSPHERIC SCIENCES","AUG 2017","2017","74","8","","","","2489","2502","","10.1175/JAS-D-16-0294.1","","","19","3.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","5","3","0"
"A Statistical Investigation of the Dependence of Tropical Cyclone Intensity Change on the Surrounding Environment","Lin, Ning; Jing, Renzhi; Wang, Yuyan; Yonekura, Emmi; Fan, Jianqing; Xue, Lingzhou","","","","MONTHLY WEATHER REVIEW","JUL 2017","2017","145","7","","","","2813","2831","","10.1175/MWR-D-16-0368.1","","","19","3.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7","3","5","0"
"The Proof is in the Picture: The Influence of Imagery and Experience in Perceptions of Hurricane Messaging","Rickard, Laura N.; Schuldt, Jonathon P.; Eosco, Gina M.; Scherer, Clifford W.; Daziano, Ricardo A.","","","","WEATHER CLIMATE AND SOCIETY","JUL 2017","2017","9","3","","","","471","485","","10.1175/WCAS-D-16-0048.1","","","19","3.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","4","8","0"
"Interactions of North Pacific Tropical, Midlatitude, and Polar Disturbances Resulting in Linked Extreme Weather Events over North America in October 2007","Bosart, Lance F.; Moore, Benjamin J.; Cordeira, Jason M.; Archambault, Heather M.","","","","MONTHLY WEATHER REVIEW","APR 2017","2017","145","4","","","","1245","1273","","10.1175/MWR-D-16-0230.1","","","19","3.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","9","0","5","0"
"North Atlantic Ocean OSSE system: Evaluation of operational ocean observing system components and supplemental seasonal observations for potentially improving tropical cyclone prediction in coupled systems","Halliwell, George R., Jr.; Mehari, Michael F.; Le Henaff, Matthieu; Kourafalou, Villy H.; Androulidakis, Ioannis S.; Kang, Hee Sook; Atlas, Robert","","","","JOURNAL OF OPERATIONAL OCEANOGRAPHY","2017","2017","10","2","","","","154","175","","10.1080/1755876X.2017.1322770","","","19","3.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","6","2","7","0"
"Hurricane Precipitation Observed by SAR","Long, D. G.; Nie, C.","","","Li, X","HURRICANE MONITORING WITH SPACEBORNE SYNTHETIC APERTURE RADAR","2017","2017","","","","","","1","24","","10.1007/978-981-10-2893-9_1","","","19","3.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","14","2","0"
"An Assessment of Multimodel Simulations for the Variability of Western North Pacific Tropical Cyclones and Its Association with ENSO","Han, Rongqing; Wang, Hui; Hu, Zeng-Zhen; Kumar, Arun; Li, Weijing; Long, Lindsey N.; Schemm, Jae-Kyung E.; Peng, Peitao; Wang, Wanqiu; Si, Dong; Jia, Xiaolong; Zhao, Ming; Vecchi, Gabriel A.; Larow, Timothy E.; Lim, Young-Kwon; Schubert, Siegfried D.; Camargo, Suzana J.; Henderson, Naomi; Jonas, Jeffrey A.; Walsh, Kevin J. E.","","","","JOURNAL OF CLIMATE","SEP 15 2016","2016","29","18","","","","6401","6423","","10.1175/JCLI-D-15-0720.1","","","19","2.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","7","4","2","0"
"Comparing hurricane and extratropical storm surge for the Mid-Atlantic and Northeast Coast of the United States for 1979-2013","Booth, J. F.; Rieder, H. E.; Kushnir, Y.","","","","ENVIRONMENTAL RESEARCH LETTERS","SEP 2016","2016","11","9","","","","","","094004","10.1088/1748-9326/11/9/094004","","","19","2.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","4","3","7","0"
"Projected changes in medicanes in the HadGEM3 N512 high-resolution global climate model","Tous, M.; Zappa, G.; Romero, R.; Shaffrey, L.; Vidale, P. L.","","","","CLIMATE DYNAMICS","SEP 2016","2016","47","5-6","","","","1913","1924","","10.1007/s00382-015-2941-2","","","19","2.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","6","2","5","0"
"Impact of air-sea coupling on the simulation of tropical cyclones in the North Indian Ocean using a simple 3-D ocean model coupled to ARW","Srinivas, C. V.; Mohan, Greeshma M.; Naidu, C. V.; Baskaran, R.; Venkatraman, B.","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","AUG 27 2016","2016","121","16","","","","9400","9421","","10.1002/2015JD024431","","","19","2.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","3","7","0"
"Assessing the impacts of and resilience to Tropical Cyclone Bejisa, Reunion Island (Indian Ocean)","Duvat, V. K. E.; Magnan, A. K.; Etienne, S.; Salmon, C.; Pignon-Mussaud, C.","","","","NATURAL HAZARDS","AUG 2016","2016","83","1","","","","601","640","","10.1007/s11069-016-2338-5","","","19","2.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4","5","4","3","0"
"Real-time prediction of movement, intensity and storm surge of very severe cyclonic storm Hudhud over Bay of Bengal using high-resolution dynamical model","Nadimpalli, Raghu; Osuri, Krishna K.; Pattanayak, Sujata; Mohanty, U. C.; Nageswararao, M. M.; Prasad, S. Kiran","","","","NATURAL HAZARDS","APR 2016","2016","81","3","","","","1771","1795","","10.1007/s11069-016-2155-x","","","19","2.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","5","6","6","0"
"On the Equilibrium-State Roll Vortices and Their Effects in the Hurricane Boundary Layer","Gao, Kun; Ginis, Isaac","","","","JOURNAL OF THE ATMOSPHERIC SCIENCES","MAR 2016","2016","73","3","","","","1205","1222","","10.1175/JAS-D-15-0089.1","","","19","2.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","5","1","6","0"
"How does accessibility to post-disaster relief compare between the aging and the general population? A spatial network optimization analysis of hurricane relief facility locations","Marcelin, Jean Michael; Homer, Mark W.; Ozguven, Erman; Kocatepe, Ayberk","","","","INTERNATIONAL JOURNAL OF DISASTER RISK REDUCTION","MAR 2016","2016","15","","","","","61","72","","10.1016/j.ijdrr.2015.12.006","","","19","2.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","5","4","2","4","0"
"OBEST: An Observation-Based Ensemble Subsetting Technique for Tropical Cyclone Track Prediction","Dong, Lin; Zhang, Fuqing","","","","WEATHER AND FORECASTING","FEB 2016","2016","31","1","","","","57","70","","10.1175/WAF-D-15-0056.1","","","19","2.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","5","8","3","0"
"Improvements in Typhoon Intensity Change Classification by Incorporating an Ocean Coupling Potential Intensity Index into Decision Trees*(,+)","Gao, Si; Zhang, Wei; Liu, Jia; Lin, I. -I.; Chiu, Long S.; Cao, Kai","","","","WEATHER AND FORECASTING","FEB 2016","2016","31","1","","","","95","106","","10.1175/WAF-D-15-0062.1","","","19","2.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","5","5","2","0"
"Monsoon Convection in the Maritime Continent: Interaction of Large-Scale Motion and Complex Terrain","Chang, Chih-Pei; Lu, Mong-Ming; Lim, Hock","","","Fovell, RG; Tung, WW","MULTISCALE CONVECTION-COUPLED SYSTEMS IN THE TROPICS: A TRIBUTE TO DR. MICHIO YANAI","2016","2016","56","","","","","","","","10.1175/AMSMONOGRAPHS-D-15-0011.1","","","19","2.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","4","7","3","0"
"Effect of tropical cyclones on the stratosphere-troposphere exchange observed using satellite observations over the north Indian Ocean","Ratnam, M. Venkat; Babu, S. Ravindra; Das, S. S.; Basha, G.; Krishnamurthy, B. V.; Venkateswararao, B.","","","","ATMOSPHERIC CHEMISTRY AND PHYSICS","2016","2016","16","13","","","","8581","8591","","10.5194/acp-16-8581-2016","","","19","2.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","4","5","4","2"
"Simulating boundary-layer rolls with a numerical weather prediction model","Thurston, William; Fawcett, Robert J. B.; Tory, Kevin J.; Kepert, Jeffrey D.","","","","QUARTERLY JOURNAL OF THE ROYAL METEOROLOGICAL SOCIETY","JAN 2016","2016","142","694","A","","","211","223","","10.1002/qj.2646","","","19","2.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","3","3","5","3","0"
