linear regression  (Abstract)
Timespan:1900-2022. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"Factors controlling the flux of organic carbon to the bathypelagic zone of the ocean","Francois, R; Honjo, S; Krishfield, R; Manganini, S","","","","GLOBAL BIOGEOCHEMICAL CYCLES","OCT-NOV 2002","2002","16","4","","","","","","1087","10.1029/2001GB001722","","","374","17.81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","5","21","19","34","21","27","17","16","17","19","21","29","18","16","30","22","20","17","1"
"Spatial and seasonal variations of air temperature lapse rates in Alpine regions","Rolland, C","","","","JOURNAL OF CLIMATE","APR 2003","2003","16","7","","","","1032","1046","","10.1175/1520-0442(2003)016<1032:SASVOA>2.0.CO;2","","","316","15.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","5","6","10","11","12","14","21","28","18","19","31","37","35","32","32","0"
"Regional temperature variability in the European Alps: 1760-1998 from homogenized instrumental time series","Bohm, R; Auer, I; Brunetti, M; Maugeri, M; Nanni, T; Schoner, W","","","","INTERNATIONAL JOURNAL OF CLIMATOLOGY","NOV 30 2001","2001","21","14","","","","1779","1801","","10.1002/joc.689","","","316","14.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","14","9","22","15","25","10","17","17","17","22","18","14","20","17","10","22","14","14","12","1"
"Climate-driven variability and trends in mountain snowpack in western North America","Mote, Philip W.","","","","JOURNAL OF CLIMATE","DEC 1 2006","2006","19","23","","","","6209","6220","","10.1175/JCLI3971.1","","","313","18.41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","8","12","22","18","20","28","22","26","32","30","28","22","20","17","0"
"Spatial interpolation of climatic Normals: test of a new method in the Canadian boreal forest","Nalder, IA; Wein, RW","","","","AGRICULTURAL AND FOREST METEOROLOGY","DEC 4 1998","1998","92","4","","","","211","225","","10.1016/S0168-1923(98)00102-6","","","307","12.28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","5","3","2","7","9","9","10","9","11","17","15","15","15","25","18","21","23","19","29","14","22","2"
"Changes in the Timing of Snowmelt and Streamflow in Colorado: A Response to Recent Warming","Clow, David W.","","","","JOURNAL OF CLIMATE","MAY 2010","2010","23","9","","","","2293","2306","","10.1175/2009JCLI2951.1","","","306","23.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","13","23","15","21","24","22","37","37","38","45","30","0"
"Checking for model consistency in optimal fingerprinting","Allen, MR; Tett, SFB","","","","CLIMATE DYNAMICS","JUN 1999","1999","15","6","","","","419","434","","10.1007/s003820050291","","","298","12.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","12","8","15","11","10","16","11","12","6","8","21","11","26","10","11","24","17","12","17","12","14","1"
"Methods for imputation of missing values in air quality data sets","Junninen, H; Niska, H; Tuppurainen, K; Ruuskanen, J; Kolehmainen, M","","","","ATMOSPHERIC ENVIRONMENT","JUN 2004","2004","38","18","","","","2895","2907","","10.1016/j.atmosenv.2004.02.026","","","291","15.32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","7","7","10","4","7","10","18","10","19","23","20","11","30","29","51","29","4"
"A local least squares framework for ensemble filtering","Anderson, JL","","","","MONTHLY WEATHER REVIEW","APR 2003","2003","131","4","","","","634","642","","10.1175/1520-0493(2003)131<0634:ALLSFF>2.0.CO;2","","","290","14.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","8","14","11","17","17","17","17","24","12","23","20","23","25","22","14","17","0"
"Comparing neural networks and regression models for ozone forecasting","Comrie, AC","","","","JOURNAL OF THE AIR & WASTE MANAGEMENT ASSOCIATION","JUN 1997","1997","47","6","","","","653","663","","10.1080/10473289.1997.10463925","","","290","11.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","15","8","15","16","14","9","16","11","15","17","18","19","12","9","6","9","14","15","10","10","9","10","1"
"Sources of carbonaceous aerosols over the United States and implications for natural visibility","Park, RJ; Jacob, DJ; Chin, M; Martin, RV","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","JUN 20 2003","2003","108","D12","","","","","","4355","10.1029/2002JD003190","","","288","14.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","11","16","18","14","23","19","20","17","18","30","13","31","18","13","3","2","13","1"
"Coherent variations of monthly mean total ozone and lower stratospheric temperature","Randel, William J.; Cobb, Janel B.","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","MAY 20 1994","1994","99","D3","","","","5433","5447","","10.1029/93JD03454","","","277","9.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","11","21","11","18","11","17","7","9","5","17","5","7","8","13","17","7","8","8","10","8","7","6","6","6","5","11","0"
"LARGE-SCALE ATMOSPHERIC CIRCULATION FEATURES OF WARM AND COLD EPISODES IN THE TROPICAL PACIFIC","DESER, C; WALLACE, JM","","","","JOURNAL OF CLIMATE","NOV 1990","1990","3","11","","","","1254","1281","","10.1175/1520-0442(1990)003<1254:LSACFO>2.0.CO;2","","","273","8.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","5","7","5","10","14","16","11","15","16","5","8","10","5","6","5","10","9","11","6","4","8","12","6","10","11","13","9","10","9","0"
"Applying neural network models to prediction and data analysis in meteorology and oceanography","Hsieh, WW; Tang, BY","","","","BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY","SEP 1998","1998","79","9","","","","1855","1870","","10.1175/1520-0477(1998)079<1855:ANNMTP>2.0.CO;2","","","264","10.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","8","12","10","13","15","13","14","15","15","9","15","12","8","8","10","13","10","4","6","9","18","21","1"
"Pattern scaling - An examination of the accuracy of the technique for describing future climates","Mitchell, TD","","","","CLIMATIC CHANGE","OCT 2003","2003","60","3","","","","217","242","","10.1023/A:1026035305597","","","259","12.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","8","16","13","11","13","20","28","25","17","15","22","12","18","10","11","12","0"
"SEASONAL-VARIATION OF N2O AND CH4 FLUXES IN DIFFERENTLY MANAGED ARABLE SOILS IN SOUTHERN GERMANY","FLESSA, H; DORSCH, P; BEESE, F","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","NOV 20 1995","1995","100","D11","","","","23115","23124","","10.1029/95JD02270","","","257","9.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","18","9","8","14","12","6","16","4","9","5","9","13","10","15","7","8","8","11","8","17","5","10","9","11","0"
"Trend analysis of reference evapotranspiration in the western half of Iran","Tabari, Hossein; Marofi, Safar; Aeini, Ali; Talaee, Parisa Hosseinzadeh; Mohammadi, Kurosh","","","","AGRICULTURAL AND FOREST METEOROLOGY","FEB 15 2011","2011","151","2","","","","128","136","","10.1016/j.agrformet.2010.09.009","","","255","21.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7","13","23","18","26","30","23","35","42","32","1"
"Links between circulation and changes in the characteristics of Iberian rainfall","Goodess, CM; Jones, PD","","","","INTERNATIONAL JOURNAL OF CLIMATOLOGY","NOV 15 2002","2002","22","13","","","","1593","1615","","10.1002/joc.810","","","254","12.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","10","8","17","15","18","18","15","20","12","11","19","21","17","16","10","10","4","10","0"
"Climate change and soil freezing dynamics: historical trends and projected changes","Henry, Hugh A. L.","","","","CLIMATIC CHANGE","APR 2008","2008","87","3-4","","","","421","434","","10.1007/s10584-007-9322-8","","","252","16.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","8","12","11","19","24","13","18","19","21","37","26","33","4"
"Comparison of approaches for spatial interpolation of daily air temperature in a large region with complex topography and highly variable station density","Stahl, K.; Moore, R. D.; Floyer, J. A.; Asplin, M. G.; McKendry, I. G.","","","","AGRICULTURAL AND FOREST METEOROLOGY","OCT 12 2006","2006","139","3-4","","","","224","236","","10.1016/j.agrformet.2006.07.004","","","244","14.35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","9","8","20","14","21","19","20","15","21","23","27","17","25","0"
