linear regression  (Abstract)
Timespan:1900-2022. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"Spatial synchrony in the start and end of the thermal growing season has different trends in the mid-high latitudes of the Northern Hemisphere","Wu, Fang; Jiang, Yuan; Wen, Yan; Zhao, Shoudong; Xu, Hui","","","","ENVIRONMENTAL RESEARCH LETTERS","DEC 2021","2021","16","12","","","","","","124017","10.1088/1748-9326/ac3696","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Impacts of climate change-related flood events in the Yangtze River Basin based on multi-source data","Yang, Peng; Xia, Jun; Luo, Xiangang; Meng, Lingsheng; Zhang, Shengqing; Cai, Wei; Wang, Wenyu","","","","ATMOSPHERIC RESEARCH","DEC 1 2021","2021","263","","","","","","","105819","10.1016/j.atmosres.2021.105819","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Regional and Seasonal Trends in Tropical Ozone From SHADOZ Profiles: Reference for Models and Satellite Products","Thompson, Anne M.; Stauffer, Ryan M.; Wargan, Krzysztof; Witte, Jacquelyn C.; Kollonige, Debra E.; Ziemke, Jerald R.","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","NOV 27 2021","2021","126","22","","","","","","e2021JD034691","10.1029/2021JD034691","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Evaluation methods for low-cost particulate matter sensors","Bean, Jeffrey K.","","","","ATMOSPHERIC MEASUREMENT TECHNIQUES","NOV 25 2021","2021","14","11","","","","7369","7379","","10.5194/amt-14-7369-2021","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Ni(II) removal using date seed powder biosorbent: Process parameters classification and RSM modeling","Osman, Haitham; Shigidi, Ihab; Elkhaleefa, Abubakr; Ali, Ismat; Brima, Eid; Al Alwan, Basem","","","","JOURNAL OF THE AIR & WASTE MANAGEMENT ASSOCIATION","","2021","","","","","","","","","10.1080/10962247.2021.1990160","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Unravelling a black box: an open-source methodology for the field calibration of small air quality sensors","Schmitz, Sean; Towers, Sherry; Villena, Guillermo; Caseiro, Alexandre; Wegener, Robert; Klemp, Dieter; Langer, Ines; Meier, Fred; von Schneidemesser, Erika","","","","ATMOSPHERIC MEASUREMENT TECHNIQUES","NOV 17 2021","2021","14","11","","","","7221","7241","","10.5194/amt-14-7221-2021","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Deep Learning Estimation of Daily Ground-Level NO2 Concentrations From Remote Sensing Data","Ghahremanloo, Masoud; Lops, Yannic; Choi, Yunsoo; Yeganeh, Bijan","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","NOV 16 2021","2021","126","21","","","","","","e2021JD034925","10.1029/2021JD034925","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Machine learning approach to predict leaf colour change in Fagus sylvatica L. (Spain)","Gomez, Diego; Salvador, Pablo; Sanz, Julia; Gil, Jorge; Fernando Rodrigo, Juan; Luis Casanova, Jose","","","","AGRICULTURAL AND FOREST METEOROLOGY","NOV 15 2021","2021","310","","","","","","","108661","10.1016/j.agrformet.2021.108661","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Observation of the winter regional evaporative fraction using a UAV-based eddy covariance system over wetland area","Sun, Yibo; Sude, Bilige; Geng, Bing; Ma, Junyong; Lin, Xingwen; Hao, Zhenzhen; Jing, Wenjie; Chen, Qiting; Quan, Zhanjun","","","","AGRICULTURAL AND FOREST METEOROLOGY","NOV 15 2021","2021","310","","","","","","","108619","10.1016/j.agrformet.2021.108619","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rainfall seasonality and timing: implications for cereal crop production in Ethiopia","Wakjira, Mosisa Tujuba; Peleg, Nadav; Anghileri, Daniela; Molnar, Darcy; Alamirew, Tena; Six, Johan; Molnar, Peter","","","","AGRICULTURAL AND FOREST METEOROLOGY","NOV 15 2021","2021","310","","","","","","","108633","10.1016/j.agrformet.2021.108633","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"p Reconstruction of annual mean wind speed statistics at 100 m height of FINO1 and FINO2 masts with reanalyses and the geostrophic wind","Podein, Philine; Tinz, Birger; Blender, Richard; Detels, Tobias","","","","METEOROLOGISCHE ZEITSCHRIFT","","2021","","","","","","","","","10.1127/metz/2021/1090","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"A direct-reading particle sizer with elemental composition analysis for large inhalable particles","Sipich, James; L'Orange, Christian; Anderson, Kimberly; Limbach, Christopher; Volckens, John; Yalin, Azer","","","","AEROSOL SCIENCE AND TECHNOLOGY","JAN 26 2022","2022","56","3","","","","223","233","","10.1080/02786826.2021.2002255","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Exploring disaster preparedness of students at university in Bangladesh","Hasan, Md Khalid; Moriom, Masuma; Shuprio, Shariaj Ibna Mizan; Younos, Tahmina Bintay; Chowdhury, Md Arif","","","","NATURAL HAZARDS","","2021","","","","","","","","","10.1007/s11069-021-05080-2","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Solar Flare X-Ray Impacts on Long Subionospheric VLF Paths","Belcher, Samuel R. G.; Clilverd, Mark A.; Rodger, Craig J.; Cook, Sophie; Thomson, Neil R.; Brundell, James B.; Raita, Tero","","","","SPACE WEATHER-THE INTERNATIONAL JOURNAL OF RESEARCH AND APPLICATIONS","NOV 2021","2021","19","11","","","","","","e2021SW002820","10.1029/2021SW002820","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pseudo-Invariant Feature-Based Linear Regression Model (PIF-LRM): An Effective Normalization Method to Evaluate Urbanization Impacts on Land Surface Temperature Changes","Cai, Zhengwu; Fan, Chao; Chen, Falin; Li, Xiaoma","","","","ATMOSPHERE","NOV 2021","2021","12","11","","","","","","1540","10.3390/atmos12111540","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Subseasonal characteristics and meteorological causes of surface O-3 in different East Asian summer monsoon periods over the North China Plain during 2014-2019","Gao, Libo; Wang, Tijian; Ren, Xuejuan; Ma, Danyang; Zhuang, Bingliang; Li, Shu; Xie, Min; Li, Mengmeng; Yang, Xiu-Qun","","","","ATMOSPHERIC ENVIRONMENT","NOV 1 2021","2021","264","","","","","","","118704","10.1016/j.atmosenv.2021.118704","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Sugarcane Yield Forecast in Ivory Coast (West Africa) Based on Weather and Vegetation Index Data","Pignede, Edouard; Roudier, Philippe; Diedhiou, Arona; Bi, Vami Hermann N'Guessan; Kobea, Arsene T.; Konate, Daouda; Pene, Crepin Bi","","","","ATMOSPHERE","NOV 2021","2021","12","11","","","","","","1459","10.3390/atmos12111459","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Solar and Anthropogenic Influences on Climate: Regression Analysis and Tentative Predictions","Stefani, Frank","","","","CLIMATE","NOV 2021","2021","9","11","","","","","","163","10.3390/cli9110163","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Multivariate Modeling of Some Metals Concentrations in Agrarian Soils: Distribution and Soil Fertility Implications in the Tropics","Ofem, Kokei Ikpi; Pawlett, Mark; Eyong, Michael Otu; Kingsley, John; Umeobi, Egondu Charles; Ezeaku, Peter Ikemefuna; Asadu, Charles Livinus Anija","","","","EARTH SYSTEMS AND ENVIRONMENT","","2021","","","","","","","","","10.1007/s41748-021-00267-w","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Spatiotemporal trends of temperature extremes in Bangladesh under changing climate using multi-statistical techniques","Mallick, Javed; Islam, Abu Reza Md Towfiqul; Ghose, Bonosri; Islam, H. M. Touhidul; Rana, Yousuf; Hu, Zhenghua; Bhat, Shakeel Ahmed; Pal, Subodh Chandra; Bin Ismail, Zulhilmi","","","","THEORETICAL AND APPLIED CLIMATOLOGY","JAN 2022","2022","147","1-2","","","","307","324","","10.1007/s00704-021-03828-1","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Rainfall characterization of the Bumbu watershed, Papua New Guinea","Doaemo, Willie; Wuest, Lawrence; Athikalam, Paul Thomas; Moraes, Alex Souza; Molerio-Leon, Leslie F.","","","","THEORETICAL AND APPLIED CLIMATOLOGY","JAN 2022","2022","147","1-2","","","","127","141","","10.1007/s00704-021-03808-5","","","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
